;date;time;consumption_w;generation_w;temperature_c;humidity_perc;radiation_Wm_2;power_w_zone_1_hvac1;power_w_zone_1_hvac2;power_w_zone_1_hvac3;power_w_zone_1_light;power_w_zone_1_sockets;power_w_zone_2_hvac1;power_w_zone_2_hvac2;power_w_zone_2_light;power_w_zone_2_sockets;power_w_zone_3_hvac1;power_w_zone_3_hvac2;power_w_zone_3_hvac3;power_w_zone_3_light;power_w_zone_3_sockets;power_w_zone_4_hvac;power_w_zone_4_light;power_w_zone_4_sockets;power_w_zone_5_hvac;power_w_zone_5_light;power_w_zone_5_sockets;power_w_hvac;power_w_light;power_w_socket;isoweekday;period_of_day
6581;2019-01-23;20:30:00;2634;0;12.6;92.0;0.0;8;0;0;0;526;0;177;0;911;0;0;0;0;408;11;0;169;0;210;214;196;210;2228;3;4
6582;2019-01-23;20:35:00;3561;0;12.4;92.0;0.0;7;0;0;0;521;0;1104;0;909;0;0;0;0;410;12;0;169;0;210;219;1123;210;2228;3;4
6583;2019-01-23;20:40:00;2683;0;12.4;92.0;0.0;5;0;0;0;574;0;180;0;911;0;0;0;0;408;12;0;166;0;210;217;197;210;2276;3;4
6584;2019-01-23;20:45:00;2688;0;12.4;92.0;0.0;8;0;0;0;583;0;178;0;910;0;0;0;0;408;11;0;165;0;210;215;197;210;2281;3;4
6585;2019-01-23;20:50:00;3663;0;12.4;92.0;0.0;8;0;0;0;571;0;1162;0;912;0;0;0;0;408;11;0;167;0;210;214;1181;210;2272;3;4
6586;2019-01-23;20:55:00;2647;0;12.4;93.0;0.0;8;0;0;0;539;0;179;0;904;0;0;0;0;409;11;0;168;0;211;218;198;211;2238;3;4
6587;2019-01-23;21:00:00;3372;0;12.4;93.0;0.0;8;0;0;0;531;0;899;0;917;0;0;0;0;410;11;0;164;0;210;222;918;210;2244;3;4
6588;2019-01-23;21:05:00;3533;0;12.4;93.0;0.0;9;0;0;0;522;0;442;0;905;0;0;0;0;410;12;0;159;644;211;219;1107;211;2215;3;4
6589;2019-01-23;21:10:00;2761;0;12.5;93.0;0.0;8;0;0;0;515;0;178;0;907;0;0;0;0;410;11;0;164;142;213;213;339;213;2209;3;4
6590;2019-01-23;21:15:00;4429;0;12.4;93.0;0.0;7;0;0;0;514;0;1157;0;910;0;0;0;0;409;10;0;160;831;213;218;2005;213;2211;3;4
6591;2019-01-23;21:20:00;2653;0;12.4;93.0;0.0;8;0;0;0;518;0;179;0;928;0;0;0;0;411;11;0;163;0;211;224;198;211;2244;3;4
6592;2019-01-23;21:25:00;3490;0;12.4;93.0;0.0;9;0;0;0;506;0;402;0;976;0;0;0;0;408;11;0;164;584;211;219;1006;211;2273;3;4
6593;2019-01-23;21:30:00;3555;0;12.4;93.0;0.0;7;0;0;0;520;0;795;0;975;0;0;0;0;411;10;0;158;245;213;221;1057;213;2285;3;4
6594;2019-01-23;21:35:00;2700;0;12.5;93.0;0.0;8;0;0;0;533;0;176;0;977;0;0;0;0;407;12;0;160;0;210;217;196;210;2294;3;4
6595;2019-01-23;21:40:00;3602;0;12.5;93.0;0.0;7;0;0;0;517;0;1105;0;971;0;0;0;0;408;11;0;160;0;209;214;1123;209;2270;3;4
6596;2019-01-23;21:45:00;2688;0;12.5;93.0;0.0;6;0;0;0;510;0;180;0;986;0;0;0;0;411;10;0;160;0;209;216;196;209;2283;3;4
6597;2019-01-23;21:50:00;2639;0;12.5;93.0;0.0;8;0;0;0;525;0;175;0;977;0;0;0;0;410;10;0;159;0;168;207;193;168;2278;3;4
6598;2019-01-23;21:55:00;3209;0;12.4;93.0;0.0;8;0;0;0;485;0;1022;0;905;0;0;0;0;411;11;0;162;0;0;205;1041;0;2168;3;4
6599;2019-01-23;22:00:00;2359;0;12.4;93.0;0.0;8;0;0;0;477;0;172;0;916;0;0;0;0;410;12;0;159;0;0;205;192;0;2167;3;4
6600;2019-01-23;22:05:00;3192;0;12.4;93.0;0.0;8;0;0;0;479;0;1021;0;904;0;0;0;0;412;8;0;159;0;0;201;1037;0;2155;3;4
6601;2019-01-23;22:10:00;2450;0;12.4;93.0;0.0;8;0;0;0;510;0;236;0;908;0;0;0;0;410;11;0;162;0;0;205;255;0;2195;3;4
6602;2019-01-23;22:15:00;2401;0;12.4;93.0;0.0;9;0;0;0;516;0;170;0;913;0;0;0;0;413;12;0;162;0;0;206;191;0;2210;3;4
6603;2019-01-23;22:20:00;3364;0;12.5;93.0;0.0;7;0;0;0;514;0;1095;0;962;0;0;0;0;411;10;0;160;0;0;205;1112;0;2252;3;4
6604;2019-01-23;22:25:00;2452;0;12.5;93.0;0.0;7;0;0;0;522;0;175;0;955;0;0;0;0;413;11;0;165;0;0;204;193;0;2259;3;4
6605;2019-01-23;22:30:00;2774;0;12.6;93.0;0.0;8;0;0;0;528;0;479;0;966;0;0;0;0;411;11;0;165;0;0;206;498;0;2276;3;4
6606;2019-01-23;22:35:00;3096;0;12.6;93.0;0.0;8;0;0;0;536;0;789;0;973;0;0;0;0;411;11;0;162;0;0;206;808;0;2288;3;4
6607;2019-01-23;22:40:00;2483;0;12.6;93.0;0.0;8;0;0;0;539;0;174;0;975;0;0;0;0;411;11;0;161;0;0;204;193;0;2290;3;4
6608;2019-01-23;22:45:00;3403;0;12.6;92.0;0.0;9;0;0;0;547;0;1097;0;971;0;0;0;0;408;10;0;159;0;0;202;1116;0;2287;3;4
6609;2019-01-23;22:50:00;2415;0;12.6;92.0;0.0;10;0;0;0;537;0;175;0;902;0;0;0;0;410;12;0;163;0;0;206;197;0;2218;3;4
6610;2019-01-23;22:55:00;2343;0;12.6;92.0;0.0;8;0;0;0;485;0;176;0;885;0;0;0;0;407;12;0;163;0;0;207;196;0;2147;3;4
6611;2019-01-23;23:00:00;3390;0;12.6;92.0;0.0;6;0;0;0;484;0;1217;0;895;0;0;0;0;409;10;0;159;0;0;210;1233;0;2157;3;4
6612;2019-01-23;23:05:00;2339;0;12.6;92.0;0.0;8;0;0;0;480;0;171;0;899;0;0;0;0;410;10;0;158;0;0;203;189;0;2150;3;4
6613;2019-01-23;23:10:00;2982;0;12.6;92.0;0.0;8;0;0;0;517;0;762;0;903;0;0;0;0;414;11;0;161;0;0;206;781;0;2201;3;4
6614;2019-01-23;23:15:00;2749;0;12.6;92.0;0.0;9;0;0;0;521;0;508;0;922;0;0;0;0;409;11;0;163;0;0;206;528;0;2221;3;4
6615;2019-01-23;23:20:00;2465;0;12.6;92.0;0.0;9;0;0;0;526;0;175;0;975;0;0;0;0;408;11;0;158;0;0;203;195;0;2270;3;4
6616;2019-01-23;23:25:00;3297;0;12.6;92.0;0.0;6;0;0;0;520;0;1021;0;962;0;0;0;0;411;12;0;159;0;0;206;1039;0;2258;3;4
6617;2019-01-23;23:30:00;2453;0;12.7;92.0;0.0;8;0;0;0;521;0;170;0;970;0;0;0;0;408;10;0;159;0;0;207;188;0;2265;3;4
6618;2019-01-23;23:35:00;2454;0;12.7;92.0;0.0;8;0;0;0;515;0;170;0;972;0;0;0;0;408;11;0;162;-1;0;209;188;0;2266;3;4
6619;2019-01-23;23:40:00;3439;0;12.7;92.0;0.0;7;0;0;0;521;0;1150;0;973;0;0;0;0;407;11;0;162;0;0;208;1168;0;2271;3;4
6620;2019-01-23;23:45:00;2430;0;12.7;92.0;0.0;7;0;0;0;511;0;171;0;957;0;0;0;0;409;11;0;160;0;0;204;189;0;2241;3;4
6621;2019-01-23;23:50:00;2983;0;12.7;92.0;0.0;9;0;0;0;473;0;825;0;893;0;0;0;0;408;10;0;160;0;0;205;844;0;2139;3;4
6622;2019-01-23;23:55:00;2599;0;12.7;92.0;0.0;9;0;0;0;479;0;441;0;885;0;0;0;0;407;12;0;159;0;0;207;462;0;2137;3;4
6623;2019-01-24;00:00:00;2334;0;12.7;92.0;0.0;8;0;0;0;475;0;170;0;899;0;0;0;0;406;11;0;160;0;0;205;189;0;2145;4;1
6624;2019-01-24;00:05:00;3283;0;12.7;92.0;0.0;8;0;0;0;480;0;1086;0;918;0;0;0;0;408;9;0;161;0;0;213;1103;0;2180;4;1
6625;2019-01-24;00:10:00;2416;0;12.7;92.0;0.0;8;0;0;0;476;0;170;0;974;0;0;0;0;408;10;0;159;0;0;211;188;0;2228;4;1
6626;2019-01-24;00:15:00;2406;0;12.7;93.0;0.0;6;0;0;0;475;0;170;0;971;0;0;0;0;407;10;0;161;0;0;206;186;0;2220;4;1
6627;2019-01-24;00:20:00;3336;0;12.6;93.0;0.0;7;0;0;0;483;0;1087;0;972;0;0;0;0;406;10;0;166;0;0;205;1104;0;2232;4;1
6628;2019-01-24;00:25:00;2422;0;12.6;93.0;0.0;6;0;0;0;490;0;169;0;970;0;0;0;0;410;11;0;162;0;0;204;186;0;2236;4;1
6629;2019-01-24;00:30:00;3149;0;12.6;93.0;0.0;6;0;0;0;476;0;895;0;987;0;0;0;0;410;11;0;159;0;0;205;912;0;2237;4;1
6630;2019-01-24;00:35:00;2685;0;12.5;93.0;0.0;6;0;0;0;478;0;441;0;971;0;0;0;0;409;12;0;161;0;0;207;459;0;2226;4;1
6631;2019-01-24;00:40:00;2369;0;12.5;93.0;0.0;7;0;0;0;490;0;178;0;903;0;0;0;0;409;11;0;159;0;0;212;196;0;2173;4;1
6632;2019-01-24;00:45:00;3273;0;12.5;93.0;0.0;7;0;0;0;490;0;1087;0;907;0;0;0;0;408;11;0;158;0;0;205;1105;0;2168;4;1
6633;2019-01-24;00:50:00;2345;0;12.4;93.0;0.0;8;0;0;0;473;0;180;0;904;0;0;0;0;408;11;0;157;0;0;204;199;0;2146;4;1
6634;2019-01-24;00:55:00;2359;0;12.4;93.0;0.0;9;0;0;0;481;0;178;0;904;0;0;0;0;408;12;0;156;0;0;211;199;0;2160;4;1
6635;2019-01-24;01:00:00;3394;0;12.4;94.0;0.0;7;0;0;0;475;0;1192;0;934;0;0;0;0;409;10;0;159;0;0;208;1209;0;2185;4;1
6636;2019-01-24;01:05:00;2423;0;12.4;94.0;0.0;9;0;0;0;479;0;174;0;970;0;0;0;0;410;12;0;160;0;0;209;195;0;2228;4;1
6637;2019-01-24;01:10:00;3078;0;12.4;94.0;0.0;8;0;0;0;479;0;828;0;974;0;0;0;0;409;11;0;163;0;0;206;847;0;2231;4;1
6638;2019-01-24;01:15:00;2650;0;12.4;94.0;0.0;8;0;0;0;488;0;379;0;972;0;0;0;0;413;12;0;170;0;0;208;399;0;2251;4;1
6639;2019-01-24;01:20:00;2425;0;12.4;94.0;0.0;7;0;0;0;480;0;179;0;970;0;0;0;0;413;12;0;159;0;0;205;198;0;2227;4;1
6640;2019-01-24;01:25:00;3266;0;12.4;94.0;0.0;7;0;0;0;478;0;1021;0;974;0;0;0;0;411;12;0;158;0;0;205;1040;0;2226;4;1
6641;2019-01-24;01:30:00;2416;0;12.4;94.0;0.0;10;0;0;0;474;0;178;0;965;0;0;0;0;411;11;0;160;0;0;207;199;0;2217;4;1
6642;2019-01-24;01:35:00;2350;0;12.3;94.0;0.0;7;0;0;0;475;0;179;0;903;0;0;0;0;405;11;0;159;0;0;211;197;0;2153;4;1
6643;2019-01-24;01:40:00;3264;0;12.3;94.0;0.0;8;0;0;0;476;0;1088;0;901;0;0;0;0;410;10;0;163;0;0;208;1106;0;2158;4;1
6644;2019-01-24;01:45:00;2362;0;12.4;94.0;0.0;5;0;0;0;477;0;172;0;918;0;0;0;0;409;11;0;163;0;0;207;188;0;2174;4;1
6645;2019-01-24;01:50:00;2944;0;12.4;94.0;0.0;7;0;0;0;478;0;757;0;909;0;0;0;0;409;11;0;167;0;0;206;775;0;2169;4;1
6646;2019-01-24;01:55:00;2682;0;12.3;94.0;0.0;10;0;0;0;472;0;507;0;900;0;0;0;0;412;11;0;165;0;0;205;528;0;2154;4;1
6647;2019-01-24;02:00:00;2364;0;12.3;94.0;0.0;10;0;0;0;474;0;174;0;913;0;0;0;0;410;12;0;165;-1;0;207;195;0;2169;4;1
6648;2019-01-24;02:05:00;3258;0;12.3;94.0;0.0;9;0;0;0;475;0;1085;0;901;0;0;0;0;408;11;0;162;0;0;207;1105;0;2153;4;1
6649;2019-01-24;02:10:00;2346;0;12.3;94.0;0.0;9;0;0;0;473;0;173;0;902;0;0;0;0;410;10;0;161;0;0;208;192;0;2154;4;1
6650;2019-01-24;02:15:00;2349;0;12.2;94.0;0.0;8;0;0;0;477;0;173;0;899;0;0;0;0;412;11;0;163;0;0;206;192;0;2157;4;1
6651;2019-01-24;02:20:00;3301;0;12.2;94.0;0.0;6;0;0;0;478;0;1126;0;901;0;0;0;0;410;10;0;165;0;0;205;1142;0;2159;4;1
6652;2019-01-24;02:25:00;2410;0;12.2;94.0;0.0;8;0;0;0;474;0;171;0;968;0;0;0;0;410;11;0;163;0;0;205;190;0;2220;4;1
6653;2019-01-24;02:30:00;2990;0;12.2;94.0;0.0;4;0;0;0;483;0;750;0;968;0;0;0;0;410;12;0;157;0;0;206;766;0;2224;4;1
6654;2019-01-24;02:35:00;2666;0;12.2;94.0;0.0;3;0;0;0;472;0;436;0;969;0;0;0;0;407;12;0;159;0;0;208;451;0;2215;4;1
6655;2019-01-24;02:40:00;2419;0;12.2;94.0;0.0;9;0;0;0;488;0;171;0;967;0;0;0;0;409;11;0;157;0;0;207;191;0;2228;4;1
6656;2019-01-24;02:45:00;3279;0;12.2;94.0;0.0;7;0;0;0;483;0;1032;0;976;0;0;0;0;410;11;0;155;0;0;205;1050;0;2229;4;1
6657;2019-01-24;02:50:00;2415;0;12.2;94.0;0.0;9;0;0;0;474;0;176;0;973;0;0;0;0;409;11;0;157;0;0;206;196;0;2219;4;1
6658;2019-01-24;02:55:00;2353;0;12.2;94.0;0.0;8;0;0;0;475;0;170;0;915;0;0;0;0;409;12;0;157;0;0;207;190;0;2163;4;1
6659;2019-01-24;03:00:00;3256;0;12.3;94.0;0.0;6;0;0;0;478;0;1087;0;905;0;0;0;0;408;11;0;156;0;0;205;1104;0;2152;4;1
6660;2019-01-24;03:05:00;2351;0;12.2;94.0;0.0;9;0;0;0;479;0;175;0;902;0;0;0;0;410;12;0;157;0;0;207;196;0;2155;4;1
6661;2019-01-24;03:10:00;2870;0;12.2;94.0;0.0;9;0;0;0;485;0;687;0;903;0;0;0;0;411;11;0;157;0;0;207;707;0;2163;4;1
6662;2019-01-24;03:15:00;2681;0;12.2;94.0;0.0;8;0;0;0;479;0;508;0;903;0;0;0;0;408;11;0;155;0;0;209;527;0;2154;4;1
6663;2019-01-24;03:20:00;2341;0;12.2;94.0;0.0;4;0;0;0;481;0;174;0;900;0;0;0;0;408;12;0;157;0;0;205;190;0;2151;4;1
6664;2019-01-24;03:25:00;3259;0;12.2;94.0;0.0;3;0;0;0;483;0;1093;0;901;0;0;0;0;409;11;0;155;0;0;204;1107;0;2152;4;1
6665;2019-01-24;03:30:00;2345;0;12.2;94.0;0.0;5;0;0;0;479;0;176;0;901;0;0;0;0;409;12;0;157;0;0;206;193;0;2152;4;1
6666;2019-01-24;03:35:00;2352;0;12.2;94.0;0.0;3;0;0;0;479;0;175;0;909;0;0;0;0;409;12;0;157;0;0;208;190;0;2162;4;1
6667;2019-01-24;03:40:00;3265;0;12.2;94.0;0.0;6;0;0;0;478;0;1095;0;902;0;0;0;0;409;10;0;157;0;0;208;1111;0;2154;4;1
6668;2019-01-24;03:45:00;2360;0;12.2;94.0;0.0;9;0;0;0;478;0;175;0;910;0;0;0;0;412;10;0;161;0;0;205;194;0;2166;4;1
6669;2019-01-24;03:50:00;2894;0;12.2;94.0;0.0;8;0;0;0;473;0;698;0;928;0;0;0;0;410;11;0;157;0;0;209;717;0;2177;4;1
6670;2019-01-24;03:55:00;2838;0;12.3;94.0;0.0;9;0;0;0;473;0;643;0;926;0;0;0;0;411;11;0;156;0;0;209;663;0;2175;4;1
6671;2019-01-24;04:00:00;2381;0;12.3;94.0;0.0;5;0;0;0;481;0;173;0;937;0;0;0;0;412;11;0;156;0;0;206;189;0;2192;4;1
6672;2019-01-24;04:05:00;3291;0;12.3;94.0;0.0;8;0;0;0;473;0;1099;0;925;0;0;0;0;412;12;0;156;0;0;206;1119;0;2172;4;1
6673;2019-01-24;04:10:00;2390;0;12.2;94.0;0.0;9;0;0;0;476;0;179;0;937;0;0;0;0;414;11;0;157;0;0;207;199;0;2191;4;1
6674;2019-01-24;04:15:00;2364;0;12.2;94.0;0.0;8;0;0;0;499;0;177;0;893;0;0;0;0;410;11;0;157;0;0;209;196;0;2168;4;1
6675;2019-01-24;04:20:00;3253;0;12.2;94.0;0.0;9;0;0;0;478;0;1099;0;885;0;0;0;0;407;12;0;157;0;0;206;1120;0;2133;4;1
6676;2019-01-24;04:25:00;2349;0;12.2;94.0;0.0;7;0;0;0;494;0;174;0;890;0;0;0;0;409;11;0;157;0;0;207;192;0;2157;4;1
6677;2019-01-24;04:30:00;2468;0;12.2;94.0;0.0;8;0;0;0;490;0;256;0;929;0;0;0;0;410;12;0;156;0;0;207;276;0;2192;4;1
6678;2019-01-24;04:35:00;3190;0;12.2;94.0;0.0;10;0;0;0;504;0;939;0;952;0;0;0;0;409;11;0;157;0;0;208;960;0;2230;4;1
6679;2019-01-24;04:40:00;2361;0;12.2;94.0;0.0;9;0;0;0;491;0;175;0;902;0;0;0;0;410;11;0;157;0;0;206;195;0;2166;4;1
6680;2019-01-24;04:45:00;2999;0;12.2;94.0;0.0;8;0;0;0;481;0;822;0;901;0;0;0;0;412;12;0;157;0;0;206;842;0;2157;4;1
6681;2019-01-24;04:50:00;2634;0;12.2;94.0;0.0;7;0;0;0;481;0;464;0;898;0;0;0;0;410;12;0;154;0;0;208;483;0;2151;4;1
6682;2019-01-24;04:55:00;2334;0;12.3;94.0;0.0;9;0;0;0;480;0;171;0;890;0;0;0;0;410;11;0;156;0;0;207;191;0;2143;4;1
6683;2019-01-24;05:00:00;3301;0;12.3;94.0;0.0;6;0;0;0;488;0;1129;0;895;0;0;0;0;411;11;0;156;0;0;205;1146;0;2155;4;1
6684;2019-01-24;05:05:00;2341;0;12.3;94.0;0.0;10;0;0;0;477;0;171;0;901;0;0;0;0;409;12;0;157;0;0;204;193;0;2148;4;1
6685;2019-01-24;05:10:00;2338;0;12.3;94.0;0.0;3;0;0;0;471;0;172;0;901;0;0;0;0;411;12;0;157;0;0;211;187;0;2151;4;1
6686;2019-01-24;05:15:00;3248;0;12.3;94.0;0.0;7;0;0;0;478;0;1080;0;895;0;0;0;0;410;12;0;155;0;0;211;1099;0;2149;4;1
6687;2019-01-24;05:20:00;2329;0;12.3;94.0;0.0;9;0;0;0;478;0;170;0;890;0;0;0;0;409;11;0;156;0;0;206;190;0;2139;4;1
6688;2019-01-24;05:25:00;2399;0;12.3;94.0;0.0;7;0;0;0;473;0;246;0;887;0;0;0;0;409;12;0;156;0;0;209;265;0;2134;4;1
6689;2019-01-24;05:30:00;3090;0;12.3;94.0;0.0;6;0;0;0;478;0;928;0;893;0;0;0;0;409;12;0;157;0;0;207;946;0;2144;4;1
6690;2019-01-24;05:35:00;2345;0;12.3;94.0;0.0;9;0;0;0;478;0;170;0;903;0;0;0;0;410;11;0;157;0;0;207;190;0;2155;4;1
6691;2019-01-24;05:40:00;3052;0;12.3;94.0;0.0;9;0;0;0;482;0;883;0;899;0;0;0;0;409;11;0;155;0;0;204;903;0;2149;4;1
6692;2019-01-24;05:45:00;2553;0;12.3;94.0;0.0;6;0;0;0;488;0;371;0;904;0;0;0;0;411;11;0;156;0;0;206;388;0;2165;4;1
6693;2019-01-24;05:50:00;2354;0;12.4;94.0;0.0;5;0;0;0;494;0;170;0;902;0;0;0;0;410;10;0;156;0;0;207;185;0;2169;4;1
6694;2019-01-24;05:55:00;3334;0;12.4;94.0;0.0;7;0;0;0;483;0;1163;0;900;0;0;0;0;410;11;0;154;0;0;206;1181;0;2153;4;1
6695;2019-01-24;06:00:00;2334;0;12.4;94.0;0.0;7;0;0;0;473;0;171;0;907;0;0;0;0;409;9;0;156;0;0;202;187;0;2147;4;2
6696;2019-01-24;06:05:00;2334;0;12.4;94.0;0.0;8;0;0;0;476;0;175;0;901;0;0;0;0;406;11;0;155;0;0;202;194;0;2140;4;2
6697;2019-01-24;06:10:00;3177;0;12.4;94.0;0.0;8;0;0;0;473;0;1018;0;898;0;0;0;0;406;11;0;159;0;0;204;1037;0;2140;4;2
6698;2019-01-24;06:15:00;2328;0;12.4;94.0;0.0;7;0;0;0;477;0;169;0;895;0;0;0;0;409;11;0;155;0;0;205;187;0;2141;4;2
6699;2019-01-24;06:20:00;2522;0;12.3;94.0;0.0;6;0;0;0;482;0;352;0;902;0;0;0;0;410;10;0;155;0;0;205;368;0;2154;4;2
6700;2019-01-24;06:25:00;3043;0;12.4;94.0;0.0;7;0;0;0;478;0;876;0;894;0;0;0;0;409;11;0;160;0;0;208;894;0;2149;4;2
6701;2019-01-24;06:30:00;2328;0;12.3;94.0;0.0;8;0;0;0;474;0;170;0;890;0;0;0;0;410;12;0;155;0;0;209;190;0;2138;4;2
6702;2019-01-24;06:35:00;3052;0;12.3;94.0;0.0;7;0;0;0;482;0;881;0;900;0;0;0;0;409;11;0;156;0;0;206;899;0;2153;4;2
6703;2019-01-24;06:40:00;2539;0;12.3;94.0;0.0;6;0;0;0;485;0;369;0;902;0;0;0;0;406;9;0;158;0;0;204;384;0;2155;4;2
6704;2019-01-24;06:45:00;2346;0;12.3;94.0;0.0;6;0;0;0;482;0;170;0;909;0;0;0;0;405;12;0;158;0;0;204;188;0;2158;4;2
6705;2019-01-24;06:50:00;3254;0;12.3;94.0;0.0;5;0;0;0;478;0;1088;0;907;0;0;0;0;405;9;0;158;0;0;204;1102;0;2152;4;2
6706;2019-01-24;06:55:00;2343;0;12.4;94.0;0.0;9;0;0;0;481;0;168;0;903;0;0;0;0;408;11;0;159;0;0;204;188;0;2155;4;2
6707;2019-01-24;07:00:00;2347;0;12.4;93.0;0.0;6;0;0;0;480;0;170;0;910;0;0;0;0;406;10;0;161;0;0;204;186;0;2161;4;2
6708;2019-01-24;07:05:00;3229;0;12.4;93.0;0.0;5;0;0;0;474;0;1079;0;896;0;0;0;0;403;10;0;158;0;0;204;1094;0;2135;4;2
6709;2019-01-24;07:10:00;2334;0;12.4;93.0;0.0;10;0;0;0;479;0;170;0;899;0;0;0;0;404;11;0;159;0;0;202;191;0;2143;4;2
6710;2019-01-24;07:15:00;2827;0;12.4;93.0;0.0;8;0;0;0;479;0;661;0;902;0;0;0;0;404;12;0;158;0;0;203;681;0;2146;4;2
6711;2019-01-24;07:20:00;2802;0;12.4;93.0;0.0;7;0;0;0;479;0;642;0;904;0;0;0;0;402;10;0;157;0;0;201;659;0;2143;4;2
6712;2019-01-24;07:25:00;2328;0;12.4;93.0;0.0;6;0;0;0;472;0;170;0;902;0;0;0;0;402;9;0;160;0;0;207;185;0;2143;4;2
6713;2019-01-24;07:30:00;3248;0;12.3;93.0;0.0;8;0;0;0;479;0;1078;0;900;0;0;0;0;405;10;0;159;0;0;209;1096;0;2152;4;2
6714;2019-01-24;07:35:00;2337;0;12.3;93.0;0.0;9;0;0;0;477;0;170;0;900;0;0;0;0;403;9;0;159;0;0;210;188;0;2149;4;2
6715;2019-01-24;07:40:00;2337;0;12.3;93.0;0.0;9;0;0;0;480;0;170;0;901;0;0;0;0;405;9;0;157;0;0;206;188;0;2149;4;2
6716;2019-01-24;07:45:00;3242;0;12.3;93.0;0.0;9;0;0;0;477;0;1078;0;899;0;0;0;0;406;9;0;157;0;0;207;1096;0;2146;4;2
6717;2019-01-24;07:50:00;2337;0;12.3;92.0;0.0;10;0;0;0;482;0;170;0;894;0;0;0;0;405;9;0;157;0;0;210;189;0;2148;4;2
6718;2019-01-24;07:55:00;2318;0;12.3;92.0;0.0;3;0;0;0;476;0;170;0;888;0;0;0;0;403;10;0;158;0;0;210;183;0;2135;4;2
6719;2019-01-24;08:00:00;3317;0;12.3;92.0;2.0;6;0;0;0;477;0;1155;0;902;0;0;0;0;404;10;0;157;0;0;206;1171;0;2146;4;2
6720;2019-01-24;08:05:00;2340;56;12.3;92.0;7.0;7;0;0;0;481;0;170;0;906;0;0;0;0;406;9;0;157;0;0;204;186;0;2154;4;2
6721;2019-01-24;08:10:00;2409;86;12.3;93.0;14.0;8;0;0;0;479;0;243;0;903;0;0;0;0;404;7;0;159;0;0;206;258;0;2151;4;2
6722;2019-01-24;08:15:00;3145;102;12.3;93.0;17.0;9;0;0;0;474;0;984;0;901;0;0;0;0;404;6;0;159;0;0;208;999;0;2146;4;2
6723;2019-01-24;08:20:00;2334;131;12.3;93.0;23.0;8;0;0;0;483;0;168;0;898;0;0;0;0;405;10;0;156;0;0;206;186;0;2148;4;2
6724;2019-01-24;08:25:00;2810;139;12.4;93.0;41.0;6;0;0;0;478;0;645;0;901;0;0;0;0;405;10;0;157;0;0;208;661;0;2149;4;2
6725;2019-01-24;08:30:00;3080;147;12.4;93.0;45.0;9;0;213;0;471;0;706;0;901;0;0;0;0;405;10;0;156;0;0;209;938;0;2142;4;2
6726;2019-01-24;08:35:00;2395;163;12.4;93.0;45.0;7;0;0;0;508;0;170;7;902;0;0;0;15;411;8;0;157;0;0;210;185;22;2188;4;2
6727;2019-01-24;08:40:00;3449;166;12.4;93.0;55.0;9;0;0;0;573;0;1085;49;902;0;0;0;27;439;10;0;156;0;0;199;1104;76;2269;4;2
6728;2019-01-24;08:45:00;2451;168;12.4;93.0;68.0;7;0;0;0;593;0;170;0;908;0;0;0;0;405;9;0;158;0;0;201;186;0;2265;4;2
6729;2019-01-24;08:50:00;2457;174;12.4;93.0;75.0;7;0;0;0;555;0;172;0;908;0;0;0;0;407;11;17;154;0;22;204;190;39;2228;4;2
6730;2019-01-24;08:55:00;3360;176;12.4;93.0;89.0;7;0;0;0;548;0;992;0;900;0;0;0;0;405;10;46;153;0;80;219;1009;126;2225;4;2
6731;2019-01-24;09:00:00;2400;186;12.5;93.0;99.0;9;0;0;0;554;0;160;0;908;0;0;0;0;404;9;0;156;0;0;200;178;0;2222;4;2
6732;2019-01-24;09:05:00;2403;196;12.6;93.0;113.0;9;0;0;0;547;0;159;0;913;0;0;0;0;407;8;0;157;0;0;203;176;0;2227;4;2
6733;2019-01-24;09:10:00;3429;211;12.6;92.0;132.0;10;0;0;0;540;0;1123;0;901;0;0;0;0;407;8;0;161;0;77;202;1141;77;2211;4;2
6734;2019-01-24;09:15:00;2405;225;12.7;92.0;161.0;7;0;0;0;550;0;155;0;901;0;0;17;0;407;9;0;155;0;0;204;188;0;2217;4;2
6735;2019-01-24;09:20:00;3181;232;12.7;92.0;170.0;10;0;0;0;543;0;158;0;903;0;0;773;0;407;8;0;155;0;16;208;949;16;2216;4;2
6736;2019-01-24;09:25:00;3881;240;12.8;91.0;168.0;10;0;0;0;538;0;1056;8;901;0;0;374;0;408;7;0;156;0;215;208;1447;223;2211;4;2
6737;2019-01-24;09:30:00;2950;253;12.8;91.0;165.0;5;0;0;0;533;0;154;4;900;0;0;565;0;424;7;0;158;0;0;200;731;4;2215;4;2
6738;2019-01-24;09:35:00;3106;260;12.9;91.0;209.0;6;0;0;0;511;0;595;0;927;0;0;285;0;407;8;0;157;0;0;210;894;0;2212;4;2
6739;2019-01-24;09:40:00;3116;280;12.9;91.0;186.0;3;0;0;0;482;0;605;0;951;0;0;291;0;402;8;0;158;0;0;216;907;0;2209;4;2
6740;2019-01-24;09:45:00;3086;290;12.9;91.0;236.0;7;0;0;0;490;0;150;0;958;0;0;618;0;401;8;0;157;50;33;214;833;33;2220;4;2
6741;2019-01-24;09:50:00;4826;312;13.1;91.0;238.0;7;0;0;0;533;0;1055;0;959;0;0;225;0;401;10;0;158;1051;211;216;2348;211;2267;4;2
